統一編號,name,address,公司狀態,money,lat,log
16097775,長榮航太科技股份有限公司,桃園市大園區航站南路6號,1,,,
7568009,環球水泥股份有限公司,臺北市中山區南京東路2段125號10樓,1,,,
23824511,康和綜合證券股份有限公司,臺北市信義區基隆路1段176號地下1、2樓,1,,,
5155853,研華股份有限公司,臺北市內湖區瑞光路26巷20弄1號,1,,,
79460007,華榮電線電纜股份有限公司,高雄市前金區中正四路170號,1,,,
22354940,信義房屋仲介股份有限公司,臺北市信義區信義路5段100號,1,,,
47224065,東訊股份有限公司,新竹科學工業園區新竹市研發二路23號,1,,,
75992214,燁興企業股份有限公司,高雄市岡山區寶米路369號,1,,,
22044755,技嘉科技股份有限公司,新北市新店區寶強路6號5樓,1,,,
53090297,頂率開發股份有限公司,臺北市內湖區內湖路1段66號6樓,1,,,
89283591,安聯人壽保險股份有限公司,臺北市信義區信義路5段100號5樓,1,,,
22959223,第一金證券股份有限公司,臺北市中山區長安東路1段22號4樓,1,,,
43295237,集盛實業股份有限公司,桃園市龜山區新嶺里東萬壽路60號,1,,,
28754606,大成國際鋼鐵股份有限公司,臺南市仁德區義林路122號B棟,1,,,
84149955,聯詠科技股份有限公司,新竹科學工業園區新竹縣創新一路13號2樓,1,,,
23416851,中國信託綜合證券股份有限公司,臺北市南港區經貿二路168號3樓,1,,,
28990860,合作金庫人壽保險股份有限公司,臺北市大安區華聲里忠孝東路4段325號10樓之1、2、3,1,,,
28982926,聯電新投資事業股份有限公司,臺北市內湖區內湖路一段68號8樓,1,,,
84307546,幸福人壽保險股份有限公司,臺北市中正區梅花里忠孝東路2段123號9樓,1,,,
70783499,森霸電力股份有限公司,臺南市山上區豐德里隙子口66號,1,,,
4382114,中國合成橡膠股份有限公司,臺北市中山區中山北路2段113號8樓,1,,,
81157852,寶成建設股份有限公司,高雄市前鎮區良和里民權二路6號5樓之1,1,,,
23116897,德勤投資股份有限公司,臺北市大安區敦化南路2段207號31樓,1,,,
23821182,凌陽科技股份有限公司,新竹科學工業園區新竹縣創新一路19號1樓,1,,,
68326665,東陽實業廠股份有限公司,臺南市安南區安和路2段98號,1,,,
22221180,宏盛建設股份有限公司,臺北市松山區民生東路3段156號19樓之5,1,,,
86685142,台灣汽電共生股份有限公司,臺北市內湖區瑞光路392號6樓,1,,,
75195800,光陽工業股份有限公司,高雄市三民區灣興街35號,1,,,
3373221,慶豐商業銀行股份有限公司,臺北市中正區南海路3號12樓,1,,,
55389357,豐興鋼鐵股份有限公司,臺中市后里區墩北里9鄰甲后路1段998號,1,,,
47238650,中美矽晶製品股份有限公司,新竹科學工業園區新竹市工業東二路8號4樓,1,,,
11603817,國揚實業股份有限公司,臺北市中山區民生東路3段49號16樓,1,,,
68035907,大亞電線電纜股份有限公司,臺南市關廟區關廟里中山路2段249號,1,,,
83078600,東南水泥股份有限公司,高雄市前金區五褔三路21號4樓之1,1,,,
22099532,神基科技股份有限公司,新竹科學工業園區新竹縣寶山鄉研發二路1號4樓,1,,,
70567886,台灣新思科技股份有限公司,臺北市信義區基隆路1段333號29樓,1,,,
5126366,超豐電子股份有限公司,苗栗縣竹南鎮佳興里公義路136號,1,,,
11812103,新興航運股份有限公司,臺北市大安區復興南路1段368號14樓,1,,,
4379928,嘉新畜產股份有限公司,苗栗縣頭份市自立街81號2樓,1,,,
11081991,中央再保險股份有限公司,臺北市中山區南京東路2段53號11、12樓,1,,,
22099202,矽統科技股份有限公司,新竹市公道五路2段180號,1,,,
96975508,中盈投資開發股份有限公司,高雄市前鎮區成功二路88號26樓,1,,,
22449566,精英電腦股份有限公司,臺北市內湖區堤頂大道2段239號,1,,,
30955404,金像電子股份有限公司,桃園市中壢區西園路113號,1,,,
54762841,相達材料股份有限公司,新竹縣湖口鄉光復北路20-1號1樓,1,,,
15458455,臺灣永光化學工業股份有限公司,臺北市大安區義安里敦化南路2段77號5~6樓,1,,,
79841479,聚亨企業股份有限公司,高雄市岡山區新樂街79之1號,1,,,
28112694,隆達電子股份有限公司,新竹科學工業園區新竹市工業東三路3號,1,,,
3251108,和泰汽車股份有限公司,臺北市中山區松江路121號8~14樓,1,,,
47255947,光磊科技股份有限公司,新竹科學工業園區新竹縣創新一路8號,1,,,
22099287,智邦科技股份有限公司,新竹科學工業園區新竹市研新三路1號,1,,,
35082604,中興紡織廠股份有限公司,臺北市信義區基隆路1段200號10樓之1,1,,,
84709324,翔韋投資股份有限公司,臺北市大安區敦化南路2段2號10樓,1,,,
89398334,萬通票券金融股份有限公司,臺北市信義區忠孝東路4段560號11樓,1,,,
5637971,燿華電子股份有限公司,新北市土城區中山路4巷3號,1,,,
16631664,艾克爾國際科技股份有限公司,桃園市龍潭區中豐路高平段1號,1,,,
70772036,英華達股份有限公司,新北市五股區五工五路37號,1,,,
80021533,中國信託資產管理股份有限公司,臺北市南港區經貿二路168號19樓,1,,,
27236155,國泰綜合證券股份有限公司,臺北市大安區虎嘯里敦化南路2段333號19樓、20樓暨335號6樓、10樓、18樓、19樓、20樓、21樓,1,,,
81069921,精成科技股份有限公司,臺北市信義區松智路1號24樓,1,,,
20844865,台灣苯乙烯工業股份有限公司,臺北市中正區羅斯福路1段6號8樓之1,1,,,
27927067,弘鼎創業投資股份有限公司,臺北市大安區敦化南路2段333號18樓,1,,,
86379707,健鼎科技股份有限公司,桃園市平鎮區工業五路21號,1,,,
27527029,萬達通實業股份有限公司,臺北市大同區市民大道1段209號13樓,1,,,
29508603,尚志資產開發股份有限公司,臺北市中山區中山北路3段22號,1,,,
16744111,財金資訊股份有限公司,臺北市內湖區明湖里康寧路3段81號,1,,,
11039306,士林電機廠股份有限公司,臺北市士林區忠誠里19鄰中山北路6段88號16樓,1,,,
80027874,台北港貨櫃碼頭股份有限公司,新北市八里區訊塘里7鄰廈竹圍25號,1,,,
27757133,昱晶能源科技股份有限公司,新竹科學工業園區苗栗縣竹南鎮科北一路21號,1,,,
12341051,康舒科技股份有限公司,臺北市松山區南京東路5段99號11樓,1,,,
3546618,廣宇科技股份有限公司,新北市新店區安和里安興路97號,1,,,
22553878,裕元投資股份有限公司,臺北市大安區敦化南路2段207號31樓,1,,,
19004316,華新科技股份有限公司,臺北市信義區松智路1號24樓,1,,,
3798509,中國時報文化事業股份有限公司,臺北市萬華區大理街132號1~7樓,1,,,
11072304,大台北區瓦斯股份有限公司,臺北市松山區光復北路11巷35號1、4、5、13樓,1,,,
22636630,國巨股份有限公司,新北市新店區寶橋路233-1號3樓及233-2號3樓,1,,,
89396292,台灣票券金融股份有限公司,臺北市中山區南京東路2段123號3樓,1,,,
27790294,奇美材料科技股份有限公司,臺南市善化區南關里木柵港西路13號,1,,,
96933037,長生電力股份有限公司,桃園市蘆竹區海湖里濱海路1段199號,1,,,
22223510,正崴精密工業股份有限公司,新北市土城區沛陂里中山路18號,1,,,
20795246,特力股份有限公司,臺北市內湖區新湖三路23號1、2、5樓,1,,,
16638322,中欣開發股份有限公司,高雄市前鎮區成功二路88號23樓,1,,,
11347802,味全食品工業股份有限公司,臺北市中山區松江路125號,1,,,
22671299,瑞昱半導體股份有限公司,新竹科學工業園區新竹縣寶山鄉創新二路2號,1,,,
30900892,冠德建設股份有限公司,臺北市大安區和平東路3段131號2樓,1,,,
5707618,遠鼎股份有限公司,臺北市大安區敦化南路2段207號23樓,1,,,
20747385,亞洲聚合股份有限公司,高雄市林園區工業一路3號,1,,,
27925265,台信電訊股份有限公司,臺北市大安區敦化南路2段206號7樓,1,,,
53323205,環能海運股份有限公司,臺北市中山區松江路328號6樓之1,1,,,
12508713,長榮國際股份有限公司,臺北市中山區民生東路2段166號9樓,1,,,
27932239,華創車電技術中心股份有限公司,新北市新店區中興路3段3號2樓,1,,,
54382785,達勝創業投資股份有限公司,臺北市信義區基隆路1段200號8樓之1,1,,,
73209786,桂宏企業股份有限公司,臺南市永康區正南一街２００號,1,,,
16596337,新桃電力股份有限公司,新竹縣關西鎮仁安里台電新村66號,1,,,
22839564,慶富造船股份有限公司,高雄市前鎮區復興四路1號7樓,1,,,
16089867,鵬寶科技股份有限公司,臺北市內湖區瑞光路581號,1,,,
22817273,龍邦國際興業股份有限公司,臺北市中正區忠孝西路1段50號9樓,1,,,
3607500,聲寶股份有限公司,桃園市龜山區大華里頂湖26-3號,1,,,
65534366,愛之味股份有限公司,嘉義縣民雄鄉興南村工業二路11號,1,,,
86870786,威盛電子股份有限公司,新北市新店區中正路535號8樓,1,,,
20846081,海華建設股份有限公司,臺北市松山區民生東路5段167號2樓,1,,,
28202098,開泰豐國際股份有限公司,臺北市松山區松基里15鄰敦化北路158號,1,,,
20889546,茂迪股份有限公司,新北市深坑區北深路3段248號6樓,1,,,
23603284,瑞智精密股份有限公司,桃園市觀音區成功路2段943號,1,,,
70751779,欣銓科技股份有限公司,新竹縣湖口鄉勝利村工業三路3號,1,,,
30965368,金鑫投資股份有限公司,臺北市信義區松智路1號26樓,1,,,
22101116,華東科技股份有限公司,高雄市前鎮區高雄加工出口區北一路18號,1,,,
23475561,亞旭電腦股份有限公司,新北市中和區建康路119號10樓,1,,,
86120709,慶眾汽車工業股份有限公司,桃園市觀音區觀音里11鄰中正路288號,1,,,
28996610,大陸建設股份有限公司,臺北市大安區敦化南路2段95號12樓,1,,,
11686106,華夏海灣塑膠股份有限公司,臺北市內湖區基湖路37號12樓,1,,,
84498860,文曄科技股份有限公司,新北市中和區平河里中正路738號14樓,1,,,
44721408,泰豐輪胎股份有限公司,桃園市中壢區中華路2段369號,1,,,
53021481,合作金庫證券股份有限公司,臺北市大安區忠孝東路4段325號2樓、6樓,1,,,
22817999,宏遠興業股份有限公司,臺南市山上區明和里256號,1,,,
96976990,嘉惠電力股份有限公司,嘉義縣民雄鄉松山村4鄰松子腳688號,1,,,
16091337,永豐金租賃股份有限公司,臺北市中山區八德路2段203號5樓,1,,,
51015548,嘉里大榮物流股份有限公司,臺北市中正區新生南路1段50號14樓,1,,,
84252697,榮剛材料科技股份有限公司,臺南市新營區新中路35號1樓,1,,,
96867183,月眉國際開發股份有限公司,臺中市后里區福容路3號,1,,,
22101208,瑞儀光電股份有限公司,高雄市前鎮區高雄加工出口區中六路1號,1,,,
28455902,新易股份有限公司,臺北市南港區園區街3號6樓之1,1,,,
22099646,和喬科技股份有限公司,新竹科學工業園區新竹市科技五路8號,1,,,
28230046,達輝光電股份有限公司,新竹科學工業園區苗栗縣竹南鎮科北二路3號,1,,,
86011033,博達科技股份有限公司,新北市淡水區中正東路二段69之10號5樓,1,,,
35267807,保力達股份有限公司,臺北市大安區仁愛路4段99號3樓,1,,,
33020007,大陸工程股份有限公司,臺北市大安區敦化南路2段95號,1,,,
84149300,中德電子材料股份有限公司,新竹科學工業園區新竹縣研新一路2號,1,,,
89400818,昇恒昌股份有限公司,臺北市中山區江寧里民權東路3段60巷1號,1,,,
16436466,金門酒廠實業股份有限公司,金門縣金寧鄉桃園路1號,1,,,
35894259,炎洲股份有限公司,臺北市內湖區行善路397號7樓,1,,,
12148598,中興保全股份有限公司,臺北市大同區鄭州路139號6樓及7樓,1,,,
89391748,大中票券金融股份有限公司,臺北市松山區敦化北路88號4樓、4樓之1、4樓之2、4樓之3,1,,,
11587957,第一華僑大飯店股份有限公司,臺北市中山區南京東路2段63號,1,,,
23225071,瀚宇博德股份有限公司,桃園市觀音區樹林里工業四路9號,1,,,
70789634,保德信國際人壽保險股份有限公司,臺北市松山區南京東路5段161號10樓,1,,,
53663724,鑽石生技投資股份有限公司,臺北市松山區敦化南路1段3號5樓之5,1,,,
12209807,南帝化學工業股份有限公司,高雄市林園區工業一路9號,1,,,
16740311,遠銀國際租賃股份有限公司,臺北市大安區敦化南路2段207號36樓,1,,,
70785139,景碩科技股份有限公司,桃園市新屋區石磊里中華路1245號,1,,,
4312878,和益化學工業股份有限公司,臺北市中山區南京東路2段206號14樓,1,,,
28006928,致伸科技股份有限公司,臺北市內湖區瑞光路669號,1,,,
23826736,福懋科技股份有限公司,雲林縣斗六市榴中里河南街329號,1,,,
70848177,住華科技股份有限公司,臺南市善化區環東路2段32號,1,,,
16432742,凌巨科技股份有限公司,苗栗縣頭份市蘆竹里4鄰工業路15號,1,,,
28999503,合勤投資控股股份有限公司,新竹市公道五路2段363號3樓,1,,,
34516147,億光電子工業股份有限公司,新北市樹林區中華路6-8號,1,,,
52806560,宏總建設股份有限公司,高雄市苓雅區新光路38號37樓之1,1,,,
12251662,基泰建設股份有限公司,臺北市中正區衡陽路51號10樓,1,,,
11384708,長春人造樹脂廠股份有限公司,高雄市大寮區華西路8號,1,,,
49701774,冠軍建材股份有限公司,苗栗縣竹南鎮大埔里竹篙厝200-7號,1,,,
22099694,鈺創科技股份有限公司,新竹科學工業園區新竹市科技五路6號,1,,,
16434853,宜華國際股份有限公司,臺北市中山區樂群二路199號,1,,,
12800800,旭明光電股份有限公司,新竹科學工業園區苗栗縣竹南鎮科中路11號1、3、4樓,1,,,
12800392,明泰科技股份有限公司,新竹科學工業園區新竹市力行七路8號,1,,,
22099907,中強光電股份有限公司,新竹科學工業園區新竹市東區力行路11號,1,,,
84149224,義隆電子股份有限公司,新竹科學工業園區新竹縣創新一路12號,1,,,
97176790,大台中數位有線電視股份有限公司,臺中市大里區愛心路55號1樓,1,,,
23446187,創見資訊股份有限公司,臺北市內湖區行忠路70號,1,,,
72065570,東雲股份有限公司,臺南市新市區大營里17鄰大營329號,1,,,
28997300,元晶太陽能科技股份有限公司,新北市新店區復興里北新路3段225號8樓,1,,,
28440795,富敦開發股份有限公司,臺北市松山區敦化北路167號18樓,1,,,
70555349,中天生物科技股份有限公司,臺北市南港區三重里園區街3號14樓之1,1,,,
84899128,亞太投資股份有限公司,臺北市松山區敦化北路201之36號5樓,1,,,
3283306,厚生股份有限公司,臺北市中正區漢口街1段82號8樓,1,,,
12551801,四維航業股份有限公司,臺北市松山區復興北路167號16樓,1,,,
96973086,中鋼運通股份有限公司,高雄市前鎮區忠純里成功二路88號24樓,1,,,
22415496,龍巖股份有限公司,臺北市中山區民權東路2段166號1樓,1,,,
33029464,中興電工機械股份有限公司,新北市中和區中正路801號3樓,1,,,
84896678,力秋股份有限公司,臺北市內湖區湖元里新湖三路23號5樓,1,,,
23222476,泰盛投資股份有限公司,臺北市松山區慶城街63號16樓,1,,,
15415013,萬華企業股份有限公司,臺北市萬華區峨嵋街52號,1,,,
16634206,東安投資股份有限公司,臺北市中山區松江路156-2號2樓,1,,,
3564713,台灣航業股份有限公司,臺北市中正區濟南路2段29號2-6樓,1,,,
70747852,華冠通訊股份有限公司,臺北市內湖區瑞湖街58號12樓之1,1,,,
11575002,益華股份有限公司,臺北市松山區復興北路57號14樓,1,,,
27335280,綠能科技股份有限公司,臺北市中山區中山北路3段22號,1,,,
16834268,富喬工業股份有限公司,雲林縣斗六市斗工十六路8號,1,,,
16138282,合晶科技股份有限公司,桃園市楊梅區瑞坪里蘋果路1號,1,,,
47255904,巨擘科技股份有限公司,新竹科學工業園區新竹市研新四路6號,1,,,
